1.247339999999999893e+00;1.248410000000000020e+00;1.247100000000000097e+00;1.247139999999999915e+00;1.247330000000000050e+00
1.247149999999999981e+00;1.247449999999999948e+00;1.246520000000000072e+00;1.247330000000000050e+00;1.245749999999999913e+00
1.247370000000000090e+00;1.249409999999999910e+00;1.245370000000000088e+00;1.245749999999999913e+00;1.248699999999999921e+00
1.245740000000000069e+00;1.250729999999999897e+00;1.244289999999999896e+00;1.248699999999999921e+00;1.250450000000000061e+00
1.248730000000000118e+00;1.253099999999999881e+00;1.248050000000000104e+00;1.250450000000000061e+00;1.250439999999999996e+00
1.250420000000000087e+00;1.251659999999999995e+00;1.250340000000000007e+00;1.250439999999999996e+00;1.249560000000000004e+00
1.250469999999999970e+00;1.251020000000000021e+00;1.249509999999999899e+00;1.249560000000000004e+00;1.250429999999999930e+00
1.249570000000000070e+00;1.251130000000000075e+00;1.249570000000000070e+00;1.250429999999999930e+00;1.246539999999999981e+00
1.250439999999999996e+00;1.252329999999999943e+00;1.246469999999999967e+00;1.246539999999999981e+00;1.248280000000000056e+00
1.246520000000000072e+00;1.249349999999999961e+00;1.246520000000000072e+00;1.248280000000000056e+00;1.247120000000000006e+00
1.248310000000000031e+00;1.249829999999999997e+00;1.247020000000000017e+00;1.247120000000000006e+00;1.246639999999999970e+00
1.247120000000000006e+00;1.247379999999999933e+00;1.246429999999999927e+00;1.246639999999999970e+00;1.246080000000000076e+00
1.246569999999999956e+00;1.246720000000000050e+00;1.244769999999999932e+00;1.246080000000000076e+00;1.244860000000000078e+00
1.246049999999999880e+00;1.246439999999999992e+00;1.244469999999999965e+00;1.244860000000000078e+00;1.243559999999999999e+00
1.244850000000000012e+00;1.246329999999999938e+00;1.242869999999999919e+00;1.243559999999999999e+00;1.248280000000000056e+00
1.243570000000000064e+00;1.248969999999999914e+00;1.243570000000000064e+00;1.248280000000000056e+00;1.243440000000000101e+00
1.248280000000000056e+00;1.248790000000000067e+00;1.242590000000000083e+00;1.243440000000000101e+00;1.244979999999999976e+00
1.243409999999999904e+00;1.245130000000000070e+00;1.243309999999999915e+00;1.244979999999999976e+00;1.244240000000000013e+00
1.246129999999999960e+00;1.246159999999999934e+00;1.242680000000000007e+00;1.244240000000000013e+00;1.244779999999999998e+00
1.244269999999999987e+00;1.245649999999999924e+00;1.243859999999999966e+00;1.244779999999999998e+00;1.246439999999999992e+00
1.244769999999999932e+00;1.247400000000000064e+00;1.241889999999999938e+00;1.246439999999999992e+00;1.248059999999999947e+00
1.246439999999999992e+00;1.248609999999999998e+00;1.245449999999999946e+00;1.248059999999999947e+00;1.249390000000000001e+00
1.248050000000000104e+00;1.250620000000000065e+00;1.246860000000000079e+00;1.249390000000000001e+00;1.246820000000000039e+00
1.249379999999999935e+00;1.250129999999999963e+00;1.246659999999999879e+00;1.246820000000000039e+00;1.246569999999999956e+00
1.246850000000000014e+00;1.247570000000000068e+00;1.246140000000000025e+00;1.246569999999999956e+00;1.246420000000000083e+00
1.246550000000000047e+00;1.246960000000000068e+00;1.246110000000000051e+00;1.246420000000000083e+00;1.243540000000000090e+00
1.246420000000000083e+00;1.246680000000000010e+00;1.243269999999999875e+00;1.243540000000000090e+00;1.242410000000000014e+00
1.243510000000000115e+00;1.244790000000000063e+00;1.240920000000000023e+00;1.242410000000000014e+00;1.238590000000000080e+00
1.242410000000000014e+00;1.242799999999999905e+00;1.238290000000000113e+00;1.238590000000000080e+00;1.238180000000000058e+00
1.238599999999999923e+00;1.238909999999999956e+00;1.237649999999999917e+00;1.238180000000000058e+00;1.238779999999999992e+00
1.238059999999999938e+00;1.239039999999999919e+00;1.237940000000000040e+00;1.238779999999999992e+00;1.237209999999999921e+00
1.238779999999999992e+00;1.238990000000000036e+00;1.237109999999999932e+00;1.237209999999999921e+00;1.232690000000000063e+00
1.237190000000000012e+00;1.237889999999999935e+00;1.232240000000000002e+00;1.232690000000000063e+00;1.232399999999999940e+00
1.232629999999999892e+00;1.234459999999999891e+00;1.232089999999999907e+00;1.232399999999999940e+00;1.230410000000000004e+00
1.232410000000000005e+00;1.232769999999999921e+00;1.230110000000000037e+00;1.230410000000000004e+00;1.230920000000000014e+00
1.230410000000000004e+00;1.231559999999999988e+00;1.230080000000000062e+00;1.230920000000000014e+00;1.231489999999999974e+00
1.231030000000000069e+00;1.231929999999999970e+00;1.230630000000000113e+00;1.231489999999999974e+00;1.230520000000000058e+00
1.231489999999999974e+00;1.231600000000000028e+00;1.230110000000000037e+00;1.230520000000000058e+00;1.231540000000000079e+00
1.230480000000000018e+00;1.232480000000000020e+00;1.229509999999999881e+00;1.231540000000000079e+00;1.239609999999999879e+00
1.231519999999999948e+00;1.241449999999999942e+00;1.227940000000000031e+00;1.239609999999999879e+00;1.237389999999999990e+00
1.239609999999999879e+00;1.245610000000000106e+00;1.233980000000000077e+00;1.237389999999999990e+00;1.237870000000000026e+00
1.237389999999999990e+00;1.238690000000000069e+00;1.235999999999999988e+00;1.237870000000000026e+00;1.237489999999999979e+00
1.237670000000000048e+00;1.239249999999999963e+00;1.237489999999999979e+00;1.237489999999999979e+00;1.237700000000000022e+00
1.237489999999999979e+00;1.238320000000000087e+00;1.237200000000000077e+00;1.237700000000000022e+00;1.236830000000000096e+00
1.237689999999999957e+00;1.238339999999999996e+00;1.236019999999999897e+00;1.236830000000000096e+00;1.230080000000000062e+00
1.236820000000000030e+00;1.237859999999999960e+00;1.227880000000000082e+00;1.230080000000000062e+00;1.229200000000000070e+00
1.230020000000000113e+00;1.232390000000000096e+00;1.227069999999999883e+00;1.229200000000000070e+00;1.228439999999999976e+00
1.229209999999999914e+00;1.229770000000000030e+00;1.228080000000000060e+00;1.228439999999999976e+00;1.229430000000000023e+00
1.228280000000000038e+00;1.230290000000000106e+00;1.227950000000000097e+00;1.229430000000000023e+00;1.229419999999999957e+00
1.229449999999999932e+00;1.229579999999999895e+00;1.228399999999999936e+00;1.229419999999999957e+00;1.225959999999999939e+00
1.229410000000000114e+00;1.229410000000000114e+00;1.225230000000000041e+00;1.225959999999999939e+00;1.227339999999999876e+00
1.225929999999999964e+00;1.227559999999999985e+00;1.224720000000000031e+00;1.227339999999999876e+00;1.231400000000000050e+00
1.227319999999999967e+00;1.231949999999999878e+00;1.227000000000000091e+00;1.231400000000000050e+00;1.231619999999999937e+00
1.231409999999999894e+00;1.234350000000000058e+00;1.230620000000000047e+00;1.231619999999999937e+00;1.230630000000000113e+00
1.230609999999999982e+00;1.231889999999999930e+00;1.230259999999999909e+00;1.230630000000000113e+00;1.231959999999999944e+00
1.230599999999999916e+00;1.232019999999999893e+00;1.229200000000000070e+00;1.231959999999999944e+00;1.234620000000000051e+00
1.231949999999999878e+00;1.236730000000000107e+00;1.231640000000000068e+00;1.234620000000000051e+00;1.239100000000000090e+00
1.234620000000000051e+00;1.239149999999999974e+00;1.234119999999999884e+00;1.239100000000000090e+00;1.239349999999999952e+00
1.239119999999999999e+00;1.244760000000000089e+00;1.238189999999999902e+00;1.239349999999999952e+00;1.237360000000000015e+00
1.239330000000000043e+00;1.239649999999999919e+00;1.236469999999999958e+00;1.237360000000000015e+00;1.236429999999999918e+00
1.237370000000000081e+00;1.239440000000000097e+00;1.236190000000000122e+00;1.236429999999999918e+00;1.239190000000000014e+00
1.236429999999999918e+00;1.239759999999999973e+00;1.236250000000000071e+00;1.239190000000000014e+00;1.239069999999999894e+00
1.239190000000000014e+00;1.239889999999999937e+00;1.236390000000000100e+00;1.239069999999999894e+00;1.239290000000000003e+00
1.239060000000000050e+00;1.239800000000000013e+00;1.236550000000000038e+00;1.239290000000000003e+00;1.242779999999999996e+00
1.239279999999999937e+00;1.243559999999999999e+00;1.238499999999999934e+00;1.242779999999999996e+00;1.244669999999999943e+00
1.242779999999999996e+00;1.244809999999999972e+00;1.242469999999999963e+00;1.244669999999999943e+00;1.245100000000000096e+00
1.244350000000000067e+00;1.249489999999999990e+00;1.244320000000000093e+00;1.245100000000000096e+00;1.243989999999999929e+00
1.245109999999999939e+00;1.246329999999999938e+00;1.243079999999999963e+00;1.243989999999999929e+00;1.242110000000000047e+00
1.244010000000000060e+00;1.248599999999999932e+00;1.241779999999999884e+00;1.242110000000000047e+00;1.240240000000000009e+00
1.242089999999999916e+00;1.246760000000000090e+00;1.240240000000000009e+00;1.240240000000000009e+00;1.238660000000000094e+00
1.240250000000000075e+00;1.241579999999999906e+00;1.237200000000000077e+00;1.238660000000000094e+00;1.240799999999999903e+00
1.238650000000000029e+00;1.241219999999999990e+00;1.237000000000000099e+00;1.240799999999999903e+00;1.239510000000000112e+00
1.241120000000000001e+00;1.241130000000000067e+00;1.239020000000000010e+00;1.239510000000000112e+00;1.239530000000000021e+00
1.239500000000000046e+00;1.240420000000000078e+00;1.239069999999999894e+00;1.239530000000000021e+00;1.242609999999999992e+00
1.239470000000000072e+00;1.245260000000000034e+00;1.238420000000000076e+00;1.242609999999999992e+00;1.245749999999999913e+00
1.242620000000000058e+00;1.246469999999999967e+00;1.242420000000000080e+00;1.245749999999999913e+00;1.245560000000000000e+00
1.245749999999999913e+00;1.248499999999999943e+00;1.243260000000000032e+00;1.245560000000000000e+00;1.245999999999999996e+00
1.245589999999999975e+00;1.246189999999999909e+00;1.244310000000000027e+00;1.245999999999999996e+00;1.245389999999999997e+00
1.247309999999999919e+00;1.247730000000000006e+00;1.244410000000000016e+00;1.245389999999999997e+00;1.244359999999999911e+00
1.245379999999999932e+00;1.245789999999999953e+00;1.243339999999999890e+00;1.244359999999999911e+00;1.241999999999999993e+00
1.244350000000000067e+00;1.247279999999999944e+00;1.241859999999999964e+00;1.241999999999999993e+00;1.243479999999999919e+00
1.241989999999999927e+00;1.243900000000000006e+00;1.241589999999999971e+00;1.243479999999999919e+00;1.243740000000000068e+00
1.243479999999999919e+00;1.247849999999999904e+00;1.241439999999999877e+00;1.243740000000000068e+00;1.243449999999999944e+00
1.243719999999999937e+00;1.244219999999999882e+00;1.242860000000000076e+00;1.243449999999999944e+00;1.244299999999999962e+00
1.243510000000000115e+00;1.244820000000000038e+00;1.243339999999999890e+00;1.244299999999999962e+00;1.246159999999999934e+00
1.244359999999999911e+00;1.246420000000000083e+00;1.243949999999999889e+00;1.246159999999999934e+00;1.250979999999999981e+00
1.246159999999999934e+00;1.251929999999999987e+00;1.243970000000000020e+00;1.250979999999999981e+00;1.253340000000000121e+00
1.251020000000000021e+00;1.256960000000000077e+00;1.248499999999999943e+00;1.253340000000000121e+00;1.250879999999999992e+00
1.253290000000000015e+00;1.253430000000000044e+00;1.247759999999999980e+00;1.250879999999999992e+00;1.251020000000000021e+00
1.250839999999999952e+00;1.251759999999999984e+00;1.248120000000000118e+00;1.251020000000000021e+00;1.250490000000000101e+00
1.250790000000000068e+00;1.251409999999999911e+00;1.250040000000000040e+00;1.250490000000000101e+00;1.248799999999999910e+00
1.250480000000000036e+00;1.251539999999999875e+00;1.248599999999999932e+00;1.248799999999999910e+00;1.246159999999999934e+00
1.248799999999999910e+00;1.249649999999999928e+00;1.245449999999999946e+00;1.246159999999999934e+00;1.246790000000000065e+00
1.246189999999999909e+00;1.247670000000000057e+00;1.244559999999999889e+00;1.246790000000000065e+00;1.241319999999999979e+00
1.246790000000000065e+00;1.247170000000000112e+00;1.238630000000000120e+00;1.241319999999999979e+00;1.234059999999999935e+00
1.241230000000000055e+00;1.247419999999999973e+00;1.232040000000000024e+00;1.234059999999999935e+00;1.233870000000000022e+00
1.234050000000000091e+00;1.234799999999999898e+00;1.232029999999999959e+00;1.233870000000000022e+00;1.234399999999999942e+00
1.233870000000000022e+00;1.235270000000000090e+00;1.233389999999999986e+00;1.234399999999999942e+00;1.230280000000000040e+00
1.234380000000000033e+00;1.234450000000000047e+00;1.227780000000000094e+00;1.230280000000000040e+00;1.227360000000000007e+00
1.230259999999999909e+00;1.233779999999999877e+00;1.226560000000000095e+00;1.227360000000000007e+00;1.228410000000000002e+00
1.227349999999999941e+00;1.229810000000000070e+00;1.226709999999999967e+00;1.228410000000000002e+00;1.228560000000000096e+00
1.228359999999999896e+00;1.228820000000000023e+00;1.227170000000000094e+00;1.228560000000000096e+00;1.228499999999999925e+00
1.228490000000000082e+00;1.229149999999999965e+00;1.227449999999999930e+00;1.228499999999999925e+00;1.228110000000000035e+00
1.228569999999999940e+00;1.228790000000000049e+00;1.227319999999999967e+00;1.228110000000000035e+00;1.227440000000000087e+00
1.228120000000000100e+00;1.229800000000000004e+00;1.227090000000000014e+00;1.227440000000000087e+00;1.229249999999999954e+00
1.227419999999999956e+00;1.229610000000000092e+00;1.225319999999999965e+00;1.229249999999999954e+00;1.224019999999999886e+00
1.229260000000000019e+00;1.230189999999999895e+00;1.222189999999999888e+00;1.224019999999999886e+00;1.222239999999999993e+00
1.224010000000000042e+00;1.224129999999999940e+00;1.221999999999999975e+00;1.222239999999999993e+00;1.223670000000000035e+00
1.222299999999999942e+00;1.223929999999999962e+00;1.221970000000000001e+00;1.223670000000000035e+00;1.224429999999999907e+00
1.223670000000000035e+00;1.224839999999999929e+00;1.223389999999999977e+00;1.224429999999999907e+00;1.226299999999999946e+00
1.224429999999999907e+00;1.227230000000000043e+00;1.224429999999999907e+00;1.226299999999999946e+00;1.226029999999999953e+00
1.226299999999999946e+00;1.227020000000000000e+00;1.224990000000000023e+00;1.226029999999999953e+00;1.225170000000000092e+00
1.226029999999999953e+00;1.226360000000000117e+00;1.224029999999999951e+00;1.225170000000000092e+00;1.222849999999999993e+00
1.225170000000000092e+00;1.225419999999999954e+00;1.221640000000000059e+00;1.222849999999999993e+00;1.222939999999999916e+00
1.222849999999999993e+00;1.223289999999999988e+00;1.222029999999999950e+00;1.222939999999999916e+00;1.222930000000000073e+00
1.222939999999999916e+00;1.223440000000000083e+00;1.222550000000000026e+00;1.222930000000000073e+00;1.223400000000000043e+00
1.222930000000000073e+00;1.224539999999999962e+00;1.222320000000000073e+00;1.223400000000000043e+00;1.218650000000000011e+00
1.223419999999999952e+00;1.223640000000000061e+00;1.218229999999999924e+00;1.218650000000000011e+00;1.217530000000000001e+00
1.218650000000000011e+00;1.219019999999999992e+00;1.216439999999999966e+00;1.217530000000000001e+00;1.217209999999999903e+00
1.217530000000000001e+00;1.217750000000000110e+00;1.216609999999999969e+00;1.217209999999999903e+00;1.217849999999999877e+00
1.217209999999999903e+00;1.218820000000000014e+00;1.216930000000000067e+00;1.217849999999999877e+00;1.217889999999999917e+00
1.217849999999999877e+00;1.218220000000000081e+00;1.216930000000000067e+00;1.217889999999999917e+00;1.220290000000000097e+00
1.217889999999999917e+00;1.220690000000000053e+00;1.217209999999999903e+00;1.220290000000000097e+00;1.220269999999999966e+00
1.220290000000000097e+00;1.221989999999999910e+00;1.218949999999999978e+00;1.220269999999999966e+00;1.218909999999999938e+00
1.220290000000000097e+00;1.220350000000000046e+00;1.218529999999999891e+00;1.218909999999999938e+00;1.219340000000000090e+00
1.220849999999999991e+00;1.221079999999999943e+00;1.218639999999999946e+00;1.219340000000000090e+00;1.217889999999999917e+00
1.219340000000000090e+00;1.219470000000000054e+00;1.216879999999999962e+00;1.217889999999999917e+00;1.217489999999999961e+00
1.217889999999999917e+00;1.218169999999999975e+00;1.216839999999999922e+00;1.217489999999999961e+00;1.217729999999999979e+00
1.217489999999999961e+00;1.218380000000000019e+00;1.217270000000000074e+00;1.217729999999999979e+00;1.218639999999999946e+00
1.218069999999999986e+00;1.219289999999999985e+00;1.216679999999999984e+00;1.218639999999999946e+00;1.219370000000000065e+00
1.218660000000000077e+00;1.219689999999999941e+00;1.218380000000000019e+00;1.219370000000000065e+00;1.220790000000000042e+00
1.219379999999999908e+00;1.222090000000000121e+00;1.217279999999999918e+00;1.220790000000000042e+00;1.220949999999999980e+00
1.220790000000000042e+00;1.221440000000000081e+00;1.218539999999999957e+00;1.220949999999999980e+00;1.217149999999999954e+00
1.220949999999999980e+00;1.221230000000000038e+00;1.217019999999999991e+00;1.217149999999999954e+00;1.215000000000000080e+00
1.217149999999999954e+00;1.217170000000000085e+00;1.214299999999999935e+00;1.215000000000000080e+00;1.214949999999999974e+00
1.215000000000000080e+00;1.216159999999999908e+00;1.214920000000000000e+00;1.214949999999999974e+00;1.213359999999999994e+00
1.214939999999999909e+00;1.214960000000000040e+00;1.213160000000000016e+00;1.213359999999999994e+00;1.216019999999999879e+00
1.213330000000000020e+00;1.218730000000000091e+00;1.212369999999999948e+00;1.216019999999999879e+00;1.216990000000000016e+00
1.215980000000000061e+00;1.217049999999999965e+00;1.214779999999999971e+00;1.216990000000000016e+00;1.215719999999999912e+00
1.216960000000000042e+00;1.218059999999999921e+00;1.215659999999999963e+00;1.215719999999999912e+00;1.215459999999999985e+00
1.215729999999999977e+00;1.216399999999999926e+00;1.215100000000000069e+00;1.215459999999999985e+00;1.216849999999999987e+00
1.215249999999999941e+00;1.216860000000000053e+00;1.215249999999999941e+00;1.216849999999999987e+00;1.215440000000000076e+00
1.216849999999999987e+00;1.216949999999999976e+00;1.215060000000000029e+00;1.215440000000000076e+00;1.215189999999999992e+00
1.215430000000000010e+00;1.215950000000000086e+00;1.214409999999999989e+00;1.215189999999999992e+00;1.213179999999999925e+00
1.215149999999999952e+00;1.215840000000000032e+00;1.212990000000000013e+00;1.213179999999999925e+00;1.209950000000000081e+00
1.213179999999999925e+00;1.213449999999999918e+00;1.209729999999999972e+00;1.209950000000000081e+00;1.205729999999999968e+00
1.205379999999999896e+00;1.206900000000000084e+00;1.203440000000000065e+00;1.205729999999999968e+00;1.203019999999999978e+00
1.205740000000000034e+00;1.205770000000000008e+00;1.202500000000000124e+00;1.203019999999999978e+00;1.200919999999999987e+00
1.203009999999999913e+00;1.203300000000000036e+00;1.200350000000000028e+00;1.200919999999999987e+00;1.200139999999999985e+00
1.200930000000000053e+00;1.201500000000000012e+00;1.199969999999999981e+00;1.200139999999999985e+00;1.195410000000000084e+00
1.194539999999999935e+00;1.197550000000000114e+00;1.186420000000000030e+00;1.195410000000000084e+00;1.193429999999999991e+00
1.195429999999999993e+00;1.196469999999999922e+00;1.192530000000000090e+00;1.193429999999999991e+00;1.195389999999999953e+00
1.193429999999999991e+00;1.197570000000000023e+00;1.193030000000000035e+00;1.195389999999999953e+00;1.191230000000000011e+00
1.195380000000000109e+00;1.195659999999999945e+00;1.188660000000000050e+00;1.191230000000000011e+00;1.192299999999999915e+00
1.191249999999999920e+00;1.194099999999999939e+00;1.190809999999999924e+00;1.192299999999999915e+00;1.193170000000000064e+00
1.192280000000000006e+00;1.194890000000000008e+00;1.191419999999999924e+00;1.193170000000000064e+00;1.194020000000000081e+00
